咆,463
圃,1343
喀,693
賂,2089
忖,152
彪,1245
聃,39
厲,418
藏,1685
沛,544
癩,332
儋,156
聸,2
假,319
卬,148
傅,2637
濞,75
詘,4
崔,5138
愈,379
汪,2880
洙,1001
泗,877
捶,29
沫,1192
尹,5274
辨,433
詁,193
詹,380
穆,2321
鬚,615
諡,4612
淮,3274
馮,3150
牝,11973
頡,414
帛,1121
沮,448
桀,184
范,2284
扈,601
璋,2294
糊,1327
籘,7
糢,1
劈,259
熔,328
雹,360
瑕,683
疵,658
玻,153
袴,2272
醗,365
鸞,2116
ສ,13
າ,39
ທ,9
ລ,20
ະ,23
ນ,29
ັ,8
ດ,10
ປ,15
ຊ,14
ິ,7
ໄ,8
ຕ,6
ົ,10
ວ,24
檛,2
撾,10
ß,1909
棊,75
樊,1220
乭,104
邛,142
踵,688
站,3051
齎,579
殲,2467
塹,1995
猜,468
牒,1444
祓,2140
刪,104
璽,2069
渙,219
犂,190
呵,488
憔,256
悴,269
悶,1176
些,1307
暈,427
憬,457
鋤,789
蜆,119
浚,1810
渫,979
濾,2087
轍,1071
咥,497
捔,7
觝,11
蹶,146
擧,63
亦,924
蹈,101
褌,524
翹,157
琺,189
瑯,289
袂,1246
Ⅿ,8
游,1506
贔,734
屓,727
蝿,376
＊,2406
•,2687
鵲,218
廈,758
總,1016
蓜,28
氣,1320
醤,5095
糀,373
傴,31
僂,47
颪,151
皐,3357
唸,472
冩,28
砧,693
颱,74
歿,710
窘,162
憊,233
擲,3955
嘶,29
蜉,68
蝣,67
⇔,876
仝,66
个,66
醉,140
訶,956
가,232
위,91
바,96
보,222
雜,262
膺,274
蹲,100
鴟,116
豁,139
蹉,126
跌,115
攪,1230
拌,936
嚙,87
綯,44
臈,321
詛,453
頽,379
啼,204
穽,64
敲,511
蚤,231
篁,517
實,2546
鑽,1772
š,2763
ṭ,351
鶉,328
雞,267
ł,1189
戎,1587
鯛,1357
Γ,698
Г,527
С,1444
ʰ,144
擅,143
Д,572
а,8353
н,5523
ы,1130
е,5647
斌,876
茗,547
鞜,179
晁,827
ψ,452
卜,2306
賁,459
卦,1396
繫,278
轉,172
稻,122
禾,536
靄,250
霰,391
霙,80
痙,1893
攣,1955
≤,836
卷,203
麈,16
신,202
문,142
颶,20
瞽,217
☎,2
☏,2
✆,2
℡,6
逓,4209
蹠,354
闢,341
岑,1743
笈,333
섬,11
壹,466
甑,2110
鑓,427
宥,1777
·,3506
Β,215
Α,396
蛹,1173
鈎,428
撹,1067
彅,904
賈,2629
勰,97
什,1221
禦,508
詢,553
弗,601
錨,1955
褪,349
鴛,349
鴦,370
祚,1911
禮,1123
侃,925
諤,86
塘,1555
沽,423
盧,5135
鵬,4532
僥,64
竈,1851
＄,119
嚮,393
籤,577
奠,759
禧,1127
董,5443
麝,267
祗,995
賎,356
贖,1421
讒,1507
嚶,87
兌,1096
嘗,2405
彖,31
艮,414
袁,6809
祺,687
夥,262
鏑,1093
筮,199
蓍,32
爻,260
蜥,308
蜴,302
鑿,497
鄭,8495
坤,907
繆,367
瞿,277
庖,215
犧,21
熹,981
變,127
據,110
僖,237
繇,487
頌,1718
坎,154
穎,1583
歆,429
厖,111
蔡,4028
澔,12
禹,1390
咸,4722
晏,779
妟,2
徂,516
徠,511
罕,390
儚,415
鄒,682
悌,838
丑,1393
辟,942
壟,142
獸,50
惻,31
羞,645
盡,220
弑,291
虞,2268
滕,552
韜,475
ｔ,319
詮,3156
檄,720
箋,1455
誥,258
皋,322
謨,624
莽,1124
賾,179
姚,2490
闕,715
甝,11
炫,201
棫,15
閻,1999
璩,115
汨,101
肆,579
獒,11
冏,457
濬,501
縢,53
佚,350
寤,27
楷,1126
鈔,845
處,427
È,85
埴,5149
Ⅹ,103
鴉,813
饒,1374
瀨,212
簺,9
鵞,390
涅,1438
槃,1444
槊,84
♠,76
笞,238
蛾,715
Ｃ,1402
Ｈ,612
Ｌ,432
Ｅ,728
Ｇ,550
Ｉ,788
Ｏ,1051
Ｒ,697
桔,1056
鎭,260
⇒,1693
耀,1989
瞑,2818
瑜,1458
閦,58
顗,391
羯,426
竟,584
‒,40
餘,513
閒,204
歷,61
鑒,221
對,324
譯,77
孛,111
鄧,3481
圳,1877
澎,665
泛,296
嫦,231
娥,670
孩,138
濟,262
粤,534
鎔,343
沁,332
磊,338
颯,857
髑,982
髏,983
蝙,441
蝠,483
阮,1997
椀,1033
餉,190
托,1438
羇,31
蝉,891
鴬,91
撿,20
埠,3693
窈,252
輯,1111
簾,1366
亙,283
荏,1971
續,192
杳,78
昶,601
邨,942
吋,56
嶝,31
軛,355
⊇,10
⊆,159
滁,160
蓼,756
菰,762
珈,851
琲,811
哩,290
閾,974
∠,227
Ψ,295
∇,149
Ｂ,933
भ,136
ा,1362
र,1051
त,409
ṇ,184
奘,738
ग,277
ण,110
ज,285
्,980
य,251
僊,372
च,108
ं,226
द,349
न,489
१,15
撞,589
藉,566
禱,188
輅,50
黻,36
彝,443
黼,26
劭,372
軻,419
鞅,346
匈,2525
渠,4115
讖,246
逵,608
肓,26
焯,38
煬,883
啖,232
翺,35
聶,402
邢,650
昺,64
奭,218
瑗,168
顥,365
辯,464
侗,150
栻,42
榦,34
鵝,201
樵,478
侂,128
濂,143
孺,243
薛,1806
贄,2141
吃,1068
鷟,18
塨,9
渭,1111
皖,381
煥,1602
詒,75
宓,62
迪,957
驌,8
惺,177
窩,2678
崋,663
孚,957
麵,143
𠮷,96
𣂑,1
欣,2264
蟋,55
鞠,1303
〝,552
〟,500
戶,37
亂,63
步,120
躯,1618
猩,394
蝮,227
蔦,1178
鉋,291
鰹,844
剉,7
銼,8
刨,8
莓,9
穰,150
漣,1200
Ⅾ,14
隘,2513
黛,609
滲,710
Č,1013
ｎ,159
ℓ,420
ħ,74
惰,917
毬,691
朞,6
χ,770
鉗,232
褥,400
收,102
恫,523
睾,489
￥,231
㎜,583
疽,788
Ｐ,901
瀘,252
嘯,381
噫,60
橈,491
杮,321
奬,37
哮,441
舷,11127
佃,1700
瑳,662
장,188
군,70
의,363
아,372
들,82
삼,43
성,252
겜,1
이,871
电,76
臍,869
莚,188
鼾,33
嬬,536
衿,340
愴,194
楡,926
晨,492
攬,172
礙,119
穗,134
矣,351
壤,55
樗,290
掣,220
幄,116
联,40
礬,535
臀,1705
衲,50
掾,2065
帶,65
濊,189
貊,153
黃,261
幢,323
曄,502
俀,48
輒,43
壻,28
辭,79
嚴,252
冢,241
徑,48
俾,24
獻,103
ǐ,246
儁,722
拜,107
髀,43
槨,751
迹,828
坏,409
鈕,266
臺,805
孁,77
禊,534
徇,109
僣,20
猷,1212
̟,1
哥,948
舊,193
茹,2041
炸,2136
瑣,227
笵,114
壙,471
刳,371
衾,466
黴,154
萢,97
碾,177
磑,31
楮,405
椏,132
匯,449
＃,1539
ㇷ,218
゚,293
體,614
έ,255
ė,180
ἄ,24
ἡ,4
弛,1290
哄,70
爬,3472
瀆,177
戲,91
殯,225
辵,11
斿,16
咬,1743
畢,722
謄,633
臂,616
琦,489
溌,132
√,224
鈿,408
车,63
窄,969
Ù,7
″,405
掩,1967
蝎,77
⑤,439
⑥,170
∼,141
偃,459
藷,275
鐐,233
厦,422
埔,1247
諚,97
蟄,1208
翰,2000
沆,64
恤,302
內,142
孜,489
역,108
사,375
로,173
세,112
우,236
鉉,1383
槿,885
郢,674
佞,243
譙,461
謬,1355
雕,178
靳,489
蒯,204
俑,162
闔,192
閭,599
龜,188
駰,20
帙,35
彘,29
圀,1599
矦,3
瀝,309
陋,122
滔,291
釗,296
辮,179
炯,546
澍,101
廖,663
愷,353
萱,1995
涌,1751
賽,1238
髷,997
脾,954
頚,1455
脛,1426
膣,1429
疳,70
凧,1127
懣,213
胛,45
侖,60
飞,28
從,246
从,25
繞,273
軆,2
躰,471
聲,731
觴,122
龕,692
裘,107
焙,881
漉,1000
Я,400
м,1992
х,630
К,957
У,392
В,893
Т,754
ц,536
б,1135
и,6310
т,3742
о,7782
с,3990
к,3578
л,3581
А,1024
я,1376
ш,432
Н,559
в,3742
艤,2247
桟,3864
惢,1
서,209
울,70
중,97
앙,24
지,322
방,74
법,50
원,228
｛,326
｝,336
黍,354
艸,169
廂,396
Ñ,52
č,1824
麹,3392
㎡,1333
鰭,7972
蟷,164
螂,200
↓,440
閃,3175
焔,870
桝,1036
म,501
ह,268
ष,99
ट,121
प,326
ु,328
े,292
®,1200
™,281
Ú,185
捥,17
錺,40
篝,275
訥,564
闍,798
⊂,237
敎,111
劒,47
劍,149
銕,417
鐡,314
礻,9
飠,3
µ,1243
Ι,75
咀,744
嚼,530
ζ,858
ῷ,4
潅,189
ｇ,158
搗,443
농,16
업,33
耙,96
鰾,201
≪,890
∆,32
粁,38
糎,1069
鑢,96
樟,1217
鹸,1999
ę,303
Ł,116
ń,406
ż,220
嬰,1698
鸚,356
逹,108
鬘,676
曠,241
鬨,333
莢,2542
Ⅲ,987
鞆,1325
粳,129
糯,210
㎏,1386
腑,344
▼,280
鶯,978
莱,1038
筰,401
薯,394
耋,13
筵,972
牘,153
蔗,197
寐,63
虆,1
萼,2879
蕊,1857
蔔,31
菔,4
甜,393
鬆,462
膾,247
菠,39
薐,7
頗,410
薹,37
篩,601
莞,861
餞,301
醇,438
蕾,785
蠅,309
矞,3
瓤,9
銛,412
珎,236
昉,262
璿,157
靺,1202
鞨,1233
覓,44
匙,402
讓,129
炳,1045
鵠,973
蜃,550
耿,916
洟,32
酩,469
酊,507
 ,81
哇,79
ʻ,385
膀,1248
胱,1231
〻,11
搔,92
顆,1647
欹,26
髻,238
暹,344
葆,186
曚,10
€,192
¢,98
Œ,39
Æ,193
Π,272
Ο,108
蝸,379
朶,448
鐙,496
鑰,145
鑁,169
杲,307
寳,708
埵,259
櫃,1261
鈷,257
剱,557
⻆,4
戍,880
仗,635
桎,38
梏,37
Ｘ,337
苧,431
菁,298
寢,14
撈,343
晤,110
ˈ,871
ɪ,262
ŋ,359
沐,598
祆,33
跪,534
鶻,382
灣,414
跑,72
橄,171
欖,178
襪,17
ğ,320
硯,993
瑩,515
捲,1220
摑,69
悸,271
Ｕ,466
滄,704
掬,654
糟,1039
舩,459
碼,324
謫,82
鞴,185
碇,1069
逡,279
縷,224
无,396
邱,2562
礦,838
擂,164
渣,433
銓,215
Ｄ,953
Ｍ,1012
鉃,66
嚝,2
Ｗ,634
Ｔ,1253
Ｖ,752
刮,43
ř,384
Ｊ,585
拯,130
霍,1080
瓏,113
匣,439
芬,488
覯,135
谿,461
杣,655
苅,1675
攀,930
巒,219
譬,308
▪,25
ヾ,33
㊙,246
𠮟,13
辷,141
Å,712
銹,38
П,855
潙,73
儼,326
价,131
歇,263
璵,50
瑾,540
韶,1206
駢,184
儷,75
誾,129
卍,928
猊,123
圜,165
芿,49
寔,370
磬,112
æ,740
ਗ,7
ੁ,7
ਰ,35
ੂ,6
ਨ,11
ਾ,32
ਕ,13
綏,1551
抉,381
💾,1
焰,57
怛,68
媽,369
偈,525
胝,180
羂,201
滿,232
澪,851
佼,406
愾,207
跏,159
趺,106
ḍ,143
翫,367
稈,296
鯱,936
ˁ,5
宦,1974
垝,21
鹵,2512
誡,220
誣,378
眷,1002
剌,776
Ä,320
ẞ,13
輓,202
櫂,964
艪,120
緬,718
闐,144
莎,277
紇,560
黠,48
戛,58
駙,270
棠,695
滙,16
豐,322
貳,99
錢,201
𛂋,3
樣,72
卡,291
謔,200
،,11
ص,250
ح,643
ك,627
✕,72
嶮,114
櫨,336
宵,1785
☿,7
ə,871
塡,88
狽,481
熒,38
♆,1
й,1948
ώ,76
ר,512
ה,502
ב,320
נ,200
פ,144
ט,117
ו,591
ן,180
क,420
ด,572
า,2109
ว,882
เ,1057
น,1725
ป,318
จ,442
ู,233
ก,1028
ต,592
ุ,547
י,798
ח,168
â,1645
辶,9
ὶ,18
ῆ,18
⁄,99
½,344
¼,81
≫,854
彧,493
Ō,211
縒,135
〈,55
〉,56
聟,200
槐,906
諳,92
蠍,260
萃,136
躾,352
諛,49
曉,304
萊,1158
醬,97
佗,264
부,110
텨,1
瓫,17
ě,594
у,1881
ж,392
з,882
ь,1148
г,1472
д,2142
р,5335
剝,112
拇,92
貘,117
岷,302
Ś,159
ś,416
श,207
ै,44
व,391
थ,54
ṁ,16
ṣ,371
ṛ,86
ब,208
瑟,223
杓,687
ि,472
ू,84
ः,30
裨,143
燦,738
濛,74
鷄,57
岱,1124
ｰ,691
騫,243
濘,225
🍞,1
📺,1
匁,1196
◆,820
臘,571
Έ,8
ά,410
菖,1419
㏍,3
㈱,452
茫,322
ث,84
馭,182
麭,45
犢,165
羈,246
縻,188
獰,437
狹,54
繼,87
梛,82
獨,1318
槙,1216
鉚,25
疋,1262
ශ,2
්,14
‍,24
ර,12
ී,5
ල,6
ං,9
ක,21
ා,15
ප,3
ජ,5
ත,4
න,9
ි,10
ස,3
ම,8
ව,3
ද,2
ය,6
இ,8
ல,54
ங,25
்,386
க,132
ை,38
ச,66
ன,50
ந,31
ா,141
ய,45
ோ,24
ஷ,6
ி,156
ு,126
ட,165
ர,169
赫,1163
詇,4
巍,177
扼,257
懌,149
琛,437
₂,137
⚫,269
 ,639
 ,183
غ,226
أ,275
ق,853
滉,445
㓛,96
侈,528
畸,120
樒,108
枳,313
薑,47
蘘,6
衒,274
Ⅳ,393
慄,885
∴,152
亚,44
慚,56
愧,105
柊,1252
∪,113
ท,680
ิ,851
ั,1035
ฒ,49
์,469
ภ,160
ร,1910
ล,768
ณ,135
ช,428
ย,982
ส,923
ม,965
โ,297
พ,615
蔚,1931
躓,421
ʒ,149
縺,203
曺,433
盪,692
洵,298
簔,20
埜,830
蛯,456
曵,34
怜,1196
勳,308
梠,83
棗,570
笘,115
鎬,998
秉,948
奎,1076
濵,396
裵,150
ῥ,10
└,247
┘,75
│,440
橪,3
忩,42
盈,911
奸,876
佶,130
瓊,1663
鴫,337
增,87
肱,440
嵜,519
矍,24
鑠,82
醋,68
醴,202
鮓,170
鮨,365
醪,165
慟,314
ｋ,205
迸,54
å,837
喙,131
絣,405
薊,638
鶺,43
鴒,48
筧,451
罌,56
勁,540
鞣,50
儘,262
塰,9
魑,135
þ,186
ῶ,21
衞,1167
漓,45
凭,45
櫟,282
ʔ,234
坩,149
堝,141
擱,416
纜,86
姥,1093
纒,257
冉,931
栲,89
闌,84
瀲,38
鸕,148
鶿,56
酉,1520
鷦,147
鷯,141
ẽ,15
ĭ,30
ỹ,17
ĩ,50
擡,84
遞,26
隲,51
炮,513
醢,76
昱,441
輟,42
剮,3
寬,510
誂,120
艱,155
橇,535
轆,182
轤,162
琰,306
Ṣ,58
閔,1879
哈,1662
瀛,467
睿,719
珥,225
适,45
紊,226
昰,28
嬪,841
獺,227
缺,233
踰,103
ë,912
猴,401
敖,339
箍,101
祁,1247
侘,299
鞋,393
姨,191
坡,983
奧,254
馗,225
懈,97
櫓,3771
滾,93
軀,97
薀,131
鬧,36
觔,18
睛,88
澗,355
兕,65
鵰,215
矧,515
撕,10
〒,4506
醂,127
蒡,89
鹹,307
葷,95
姆,97
漾,36
峴,332
畦,555
饌,810
饂,63
飩,91
寥,105
乕,69
瘦,25
膽,85
霹,157
靂,157
搏,73
廳,132
脉,56
牆,142
堞,4
箭,730
⊿,171
鯔,32
專,265
胖,150
鉈,321
瘴,243
达,36
粱,69
ㇰ,84
楪,77
ㇽ,103
謐,560
舅,753
簗,723
恃,130
摠,146
瀟,277
劔,392
ǔ,178
莆,154
⑦,104
⑧,95
⑨,53
⑩,33
夛,104
悍,297
务,27
总,25
국,204
무,87
총,20
리,443
ủ,28
ư,225
ớ,40
수,255
상,158
㋿,2
㉿,1
脹,577
圍,159
蛤,358
ş,730
抬,44
窼,2
艟,5
痒,636
覺,288
葎,139
ʾ,124
ת,262
ד,242
ש,301
罽,61
癸,599
豈,96
懃,101
葩,90
壜,89
蕋,9
襦,243
袢,263
淪,56
蕭,6655
瑀,153
滬,799
∂,185
翟,760
鳯,1
旒,57
媞,38
姈,16
珣,155
蒋,734
縟,11
蹇,97
琫,43
陞,517
罘,127
蜚,71
鄰,304
楨,355
鞏,328
帑,24
燁,732
翦,166
涿,353
棣,423
衚,3
衕,3
愬,14
爭,107
捄,42
瞎,35
驢,247
閨,302
叟,730
氈,133
盥,112
伶,354
竝,97
♩,47
｜,1074
栫,48
弉,481
战,92
伙,9
关,32
َ,364
ُ,155
ْ,135
ف,525
ض,94
ذ,75
ط,286
ِ,154
إ,105
歬,6
譽,252
暀,8
殩,2
汴,215
叕,3
俚,175
鏤,94
霆,231
誑,60
瀚,185
弩,2053
棕,224
櫚,170
浬,682
鈑,392
乍,138
弋,396
榧,268
罐,328
臏,161
Ş,175
ध,111
刎,510
鉦,599
慾,153
ἔ,7
ّ,163
嫩,290
ǽ,24
∀,631
ם,126
ַ,98
ל,397
ְ,79
א,417
ָ,119
ך,31
ḵ,15
ئ,69
徭,160
स,391
ल,427
ž,860
ø,1311
ň,126
ý,672
㎥,212
箚,906
扎,182
Ľ,49
Í,180
û,320
洿,9
爐,81
栩,197
沂,593
閼,313
旃,92
顓,111
頊,247
蔀,221
鑈,5
尸,737
曆,12
穐,185
Κ,188
Η,66
Ξ,99
Θ,147
煜,152
擎,76
枓,63
喆,267
燮,654
蕙,211
杰,327
莇,49
徵,28
ạ,120
桴,106
裲,36
襠,67
簧,60
箜,65
篌,67
竽,34
동,245
해,164
조,222
선,210
忉,64
贍,45
̃,55
̀,18
М,1135
И,519
臙,138
ὐ,25
戀,179
笄,305
釤,20
鬣,184
并,1222
苹,65
ｘ,200
彥,70
顏,49
靠,97
Ô,63
ℎ,3
ℏ,5
Ρ,59
∽,86
∓,10
◾,16
️,157
仄,807
繩,114
黌,599
騸,163
笊,149
ヽ,138
剿,221
兪,780
鈞,658
纐,108
纈,154
兀,341
霄,251
硅,70
♨,17
鯵,230
翊,660
ܝ,18
ܶ,2
ܫ,10
ܽ,2
ܘ,13
ܥ,5
甸,356
瑪,613
瑙,194
燿,439
ট,20
ি,78
প,29
র,100
া,195
ং,9
গ,43
ো,24
ন,81
ম,82
鞮,500
奚,726
澶,85
鬪,79
羿,146
歸,204
雒,141
秭,82
珓,5
乩,26
Ā,220
ㇺ,76
ㇱ,203
屎,355
嬋,46
娟,129
畚,53
∏,5
⊗,152
⊤,7
ƒ,263
◦,69
‖,72
鑪,54
鈩,32
籌,400
曁,174
ע,221
מ,317
‎,54
酥,127
覲,105
ظ,85
殱,2
躱,156
𝄇,35
塲,42
壩,189
藹,170
Ｋ,732
छ,21
桒,68
噬,12
嗑,7
粂,472
旼,114
ṅ,71
檨,1
疼,1294
篦,63
ヸ,4
氧,12
ǎ,380
산,126
소,146
¬,85
∃,47
Μ,175
ξ,395
羃,14
∨,94
∧,164
￢,90
♦,46
♣,33
∅,86
∉,12
∑,63
ˌ,169
ʃ,328
כ,91
ז,87
ą,260
ס,103
髞,17
壋,6
舂,230
毇,1
爨,123
糒,84
ố,78
ข,274
้,615
่,680
饋,271
鑚,188
郝,459
踞,144
詈,191
垓,193
絽,55
倪,271
濶,44
ù,670
ｐ,97
噶,122
珅,12
寨,767
礽,66
斟,147
檔,46
鱸,74
峐,10
彎,295
蘖,71
秊,11
苞,2304
籼,3
頴,782
Е,371
Ц,121
Б,794
Ċ,4
Р,736
À,123
㞗,2
乜,8
蠔,9
鏵,16
燊,31
õ,178
閘,1638
每,44
淅,91
⋅,152
Ø,1267
棉,181
­,365
硼,57
抛,108
⊥,78
↦,20
↔,38
⊕,157
∩,144
麴,271
≡,362
辜,214
粮,200
ů,89
⟨,162
⟩,164
柒,21
鉑,9
鏨,99
迺,34
鈹,13
汞,100
蘂,772
疝,222
楣,33
㍍,21
ὀ,15
鰮,14
鰷,1
燗,274
簀,439
掉,86
擶,38
釐,335
兗,1214
傕,251
潼,642
鉅,371
龐,842
郃,356
毌,205
恪,1125
髦,157
奐,270
勱,116
攸,719
詡,207
氐,613
羣,189
銖,302
蝗,458
ă,760
ｓ,205
ｈ,73
⊊,5
ő,278
戔,414
鬩,30
杼,276
茱,99
萸,80
俱,215
拵,634
↘,3
蛆,397
鹽,439
穌,14
鰯,384
裃,169
抔,35
誨,298
窠,76
旌,320
磌,5
遶,11
ｃ,246
ű,46
┃,1177
桉,2
ɔ,253
ɛ,423
迴,178
ʌ,40
ɦ,14
鈺,122
哱,55
煦,71
潞,218
鏐,39
瓚,461
紈,15
㊇,4
咒,207
楞,192
ṃ,111
乘,137
嚈,30
噠,32
挹,124
ृ,30
册,133
癘,25
庾,871
卅,94
歲,67
鼇,18
琅,799
框,183
Ё,32
埶,1
丮,1
蓺,2
椙,540
孀,35
인,187
壓,25
蔴,5
摸,441
獪,116
譴,419
麬,9
噤,20
芍,197
渼,22
驍,451
璘,121
幔,67
堠,3
ى,251
匱,156
廸,55
구,145
⼆,5
Ó,258
蹻,27
瘀,40
竅,6
朮,184
瓱,4
瓲,11
兛,1
兞,1
噸,59
鯽,18
͡,65
⌒,17
魛,1
箙,108
鳰,75
枇,652
杷,777
艫,112
魞,8
渺,45
⁑,1
⁂,5
Ⅴ,160
矗,155
權,431
狎,65
詿,10
ť,250
蚩,120
嚳,39
饕,73
餮,71
檮,140
杌,8
鯀,59
驩,103
窫,7
窳,12
豨,67
褞,9
袍,459
鼈,311
兮,127
鮪,342
菲,308
啢,1
℥,2
℉,50
廰,5
靜,231
腦,28
苓,400
馥,329
啜,288
齲,81
￣,31
燔,86
捽,2
愿,127
嗤,61
ء,109
⊻,1
ʧ,39
ɸ,48
ʲ,39
蜻,434
蛉,390
飪,4
烤,31
ↀ,4
Ɔ,7
釕,1
驛,113
ɑ,212
煆,29
𝕆,1
荅,47
韙,33
麥,101
縅,182
棭,43
鉀,43
斷,52
纛,31
輦,264
ǰ,45
چ,146
ˋ,31
ḙ,3
ˆ,26
Ū,102
珙,58
Ч,173
Х,210
ʼ,262
ʽ,37
觜,79
槁,19
韴,13
苴,86
鵄,375
靫,264
嗛,2
呫,2
驒,182
悧,53
懍,27
瓣,37
吝,134
嗇,138
凖,61
Ｑ,140
ヷ,7
ヹ,3
ヺ,4
膩,22
ी,423
☖,103
☗,126
த,119
ம,178
ழ,18
வ,107
ड,127
黑,222
대,319
흑,3
천,75
舉,35
忿,89
窰,21
维,18
尔,61
э,284
Ж,127
Ф,221
О,626
侫,18
愍,541
鰌,83
ṝ,4
ḷ,21
ḹ,2
𫝼,1
廚,55
圉,79
翩,58
陌,138
緡,55
繦,13
돈,12
관,87
⁻,29
倅,150
釷,1
勺,198
楆,1
鐚,124
∫,30
粭,19
駈,439
弌,215
ч,1150
⌊,9
⌋,7
ক,41
ৃ,3
ষ,11
্,105
ণ,14
হ,35
স,37
দ,48
ধ,17
চ,13
য,62
়,42
ţ,166
आ,44
烟,238
鶙,13
ａ,160
≈,175
➡,28
鰈,51
鮃,9
鵺,201
諄,115
亰,82
胥,428
鍍,294
󠄃,8
拂,79
曷,133
讚,148
閇,122
勞,62
廢,74
紉,6
脯,18
濕,9
桌,29
紮,133
謾,72
筠,247
ﾟ,133
´,251
🍑,2
驟,121
兩,124
泔,16
筥,287
繧,31
繝,37
厠,205
隨,317
蛞,35
蝓,35
呷,35
貮,54
歡,59
Л,406
Ю,97
Ы,26
蠱,205
彊,355
亖,4
｠,15
參,117
弎,6
십,13
崛,55
п,1184
糺,335
屡,132
匕,160
樅,422
⼈,63
獘,2
跢,1
𡩛,1
𫡷,1
熨,254
龠,20
鑞,53
裹,30
迢,90
髯,110
臧,955
埓,63
皎,256
„,380
椚,166
扛,43
憍,43
蠟,169
牋,36
驪,435
懽,42
盞,362
炷,21
撓,357
紵,45
犍,449
鋺,248
怙,44
慙,40
㈸,2
忻,318
汾,823
襌,5
淄,317
惲,182
蘅,21
瓔,91
珞,81
裙,63
璫,13
滌,84
鹼,25
澒,2
蓚,24
夨,3
豳,153
湣,175
嬴,277
恙,58
覊,15
瀞,717
째,8
포,144
재,133
외,17
凞,73
莒,408
ہ,21
悰,80
臚,350
瓘,390
勗,314
竇,1222
隴,1192
暠,254
盼,17
渢,11
靑,151
柬,45
殤,130
勛,211
轡,284
牀,56
榻,29
玳,28
彍,2
泚,80
佺,92
稹,61
偓,11
娃,425
霓,109
襆,1
衫,77
䍦,1
簪,268
胭,8
靨,11
粽,147
骰,52
倀,7
ф,314
⌀,150
絅,218
嚩,12
龝,22
秬,33
囑,12
Á,800
郞,624
‴,4
涇,487
ỗ,5
ổ,20
ơ,116
嫠,3
貉,81
嫗,92
罔,129
黥,50
亶,116
━,3305
┳,212
┣,575
┗,890
婪,17
치,85
한,426
耘,123
杆,64
ཏ,7
ཱ,4
་,668
ལ,101
འ,88
ི,105
བ,134
ླ,18
མ,95
賴,136
嘛,64
ང,109
ར,164
ས,177
睞,1
Đ,247
岔,80
‱,9
蠡,240
耨,54
ʋ,11
裄,21
鄮,27
噓,31
Ħ,12
燚,9
암,20
클,13
글,37
어,205
말,58
나,227
라,211
배,94
달,49
언,41
纔,12
窶,24
ㅣ,59
ㅚ,7
ㄺ,9
ㄻ,6
ㄿ,5
ㄼ,8
ㄹ,74
ㅂ,68
ㄱ,63
ㄴ,46
ㄷ,59
ㅁ,20
ㅇ,47
ㅅ,64
ㅈ,38
ㅊ,15
ㅋ,54
ㅌ,17
ㅍ,17
ㄲ,8
ㅆ,18
옷,15
옫,1
오,165
시,221
밭,6
받,10
에,185
테,24
밖,6
박,181
께,12
ㄳ,8
ㄵ,5
ㄽ,5
ㄾ,7
ㅄ,13
넓,10
다,299
널,14
따,14
버,34
삶,3
살,40
미,161
넉,4
씨,58
갑,20
넋,2
값,2
ㅎ,61
ㄶ,13
ㅀ,14
코,27
마,156
만,99
러,34
굴,10
타,58
고,244
좋,27
많,7
굻,3
하,232
허,19
ꡂ,1
ꡊ,1
ꡙ,1
ꡎ,1
ꡛ,1
ག,148
ད,109
𐤀,5
𐤏,6
ㅸ,10
ㆄ,4
ㅹ,4
ㅱ,4
沱,170
攵,12
裒,133
鞬,119
顯,301
拋,4
緝,178
鋩,26
甯,161
誄,115
ो,209
呬,2
璞,239
芾,139
𝓁,1
ख,81
अ,104
秕,7
⑳,4
滯,8
奝,56
磧,138
佯,50
惡,256
फ,32
蚯,32
蚓,31
婀,10
娜,273
偐,23
Ｙ,218
洹,70
隸,89
穉,30
慇,92
冖,13
̄,39
殳,25
满,16
氵,15
佟,165
祜,273
梳,197
黨,113
̲,62
̊,4
ć,1644
鍱,18
們,247
佈,21
洽,294
吞,72
鑲,133
翎,109
№,160
苾,93
 ,171
瞋,93
恚,32
悳,266
洌,89
芮,244
醵,28
˝,1
沒,66
羌,1351
夔,348
汶,355
ℝ,23
ℚ,6
∖,31
ℤ,2
恠,24
說,154
Ș,28
偸,64
婬,49
犴,18
釵,124
拏,105
勵,26
✡,7
刄,68
嗔,13
𩹄,6
鯢,22
𠵇,4
傌,11
俥,69
僔,5
籙,113
漪,55
譞,27
鸝,5
淞,338
沪,16
畺,4
琨,662
灃,50
澧,131
璨,83
鱪,5
鱰,3
粃,35
鯕,1
綵,77
ྷ,7
ྲ,45
ོ,165
ཁ,44
ྱ,94
ེ,62
瘖,6
毗,375
眸,85
梔,111
靉,61
靆,4
倆,44
邯,1056
鄲,650
眄,8
霽,115
敞,355
慷,71
寞,39
灊,59
£,433
⌈,2
␣,25
⏨,3
᛭,1
翖,3
媼,101
醮,50
晸,11
蠢,241
昵,242
∘,62
萠,322
縋,137
པ,46
ྟ,13
ན,96
ཞ,20
蹤,50
磴,16
垡,4
湍,101
癡,94
새,33
昕,234
稃,18
鬥,76
◻,6
鈊,12
瑭,96
贇,162
昪,30
𝒷,1
Ƿ,5
溏,12
蔘,42
诸,13
頫,103
梈,5
傒,17
潢,127
〓,36
